,CreditScore,FirstTimeHomebuyer,MSA,MIP,DTI,OrigUPB,LTV,OrigInterestRate,NumBorrowers,MonthsInRepayment,FirstPayment_Year,Maturity_Year,LTV_range,Repay_range,Credit_range
314,670.5336708,0,15764,0,37,230000,69,7,1,24,1999,2029,High,1,Good
315,670.5336708,0,16700,0,42,137000,73,6.5,1,45,1999,2029,High,1,Good
316,670.5336708,0,16700,0,26,115000,75,6.5,1,32,1999,2029,High,1,Good
317,670.5336708,0,16700,0,47,105000,80,6.75,1,164,1999,2029,High,4,Good
318,670.5336708,0,16740,0,65,195000,57,6.875,1,139,1999,2029,High,3,Good
319,670.5336708,0,16740,0,22,87000,61,6.875,2,37,1999,2029,High,1,Good
320,670.5336708,0,16740,0,25,235000,74,6.5,2,50,1999,2029,High,2,Good
321,670.5336708,0,16974,0,33.44383618,182000,70,6.75,2,108,1999,2029,High,3,Good
322,670.5336708,0,16974,12,54,137000,80,7.5,1,59,1999,2029,High,2,Good
323,670.5336708,0,16974,25,26,214000,87,7,1,31,1999,2029,High,1,Good
324,670.5336708,0,16974,25,38,97000,88,6.75,1,68,1999,2029,High,2,Good
325,670.5336708,0,16974,25,36,177000,90,6.25,1,52,1999,2029,High,2,Good
326,670.5336708,0,16974,25,36,73000,90,6.75,1,63,1999,2029,High,2,Good
327,670.5336708,0,16974,30,31,26000,95,7.25,1,42,1999,2029,High,1,Good
328,670.5336708,0,16974,30,33,160000,95,7.25,1,50,1999,2029,High,2,Good
329,670.5336708,0,16974,30,35,148000,95,6.875,2,36,1999,2029,High,1,Good
330,670.5336708,0,16974,30,42,130000,95,6.75,2,44,1999,2029,High,1,Good
331,670.5336708,0,17140,0,41,84000,80,6.875,2,49,1999,2029,High,2,Good
332,670.5336708,0,17140,25,22,138000,90,7.375,1,31,1999,2029,High,1,Good
333,670.5336708,0,17140,35,38,200000,97,6.95,2,35,1999,2029,High,1,Good
334,670.5336708,0,17460,30,42,116000,95,6.75,2,17,1999,2029,High,1,Good
335,670.5336708,0,17780,0,7,41000,80,7.25,1,148,1999,2029,High,4,Good
336,670.5336708,0,19124,0,24,131000,68,6.875,2,45,1999,2029,High,1,Good
337,670.5336708,0,19124,25,44,187000,90,7,2,46,1999,2029,High,1,Good
338,670.5336708,0,19660,0,43,84000,80,7.375,1,92,1999,2029,High,2,Good
339,670.5336708,0,19740,0,19,60000,30,7,1,72,1999,2029,Medium,2,Good
340,670.5336708,0,19740,0,21,80000,50,7.5,1,47,1999,2029,High,1,Good
341,670.5336708,0,19740,0,28,135000,75,6.5,2,50,1999,2029,High,2,Good
342,670.5336708,0,20764,0,26,50000,24,7,2,209,1999,2029,Low,5,Good
343,670.5336708,0,22220,0,16,38000,54,6.75,1,211,1999,2029,High,5,Good
344,670.5336708,0,22220,30,28,72000,95,8,2,102,1999,2029,High,3,Good
345,670.5336708,0,22744,0,25,124000,75,7.625,1,30,1999,2029,High,1,Good
346,670.5336708,0,22744,25,27,23000,90,7,1,87,1999,2029,High,2,Good
347,670.5336708,0,22744,30,16,76000,95,7.875,1,13,1999,2029,High,1,Good
348,670.5336708,0,22744,30,21,154000,95,6.875,1,33,1999,2029,High,1,Good
349,670.5336708,0,22744,30,32,105000,95,8,1,28,1999,2029,High,1,Good
350,670.5336708,0,23104,0,31,125000,68,6.875,1,133,1999,2029,High,3,Good
351,670.5336708,0,23420,0,20,34000,80,7.5,1,44,1999,2029,High,1,Good
352,670.5336708,0,23844,0,23,132000,51,7,1,91,1999,2029,High,2,Good
353,670.5336708,0,24340,0,48,33000,77,7.25,1,38,1999,2029,High,1,Good
354,670.5336708,0,24780,25,38,113000,90,6.875,1,47,1999,2029,High,1,Good
355,670.5336708,0,24860,25,30,227000,90,6.625,2,32,1999,2029,High,1,Good
356,670.5336708,0,25540,0,2,26000,34,7.75,1,94,1999,2029,Medium,2,Good
357,670.5336708,0,25540,0,2,30000,37,7.75,1,94,1999,2029,Medium,2,Good
358,670.5336708,0,25540,0,2,33000,42,7.75,1,94,1999,2029,Medium,2,Good
359,670.5336708,0,25540,25,20,126000,90,6.75,2,73,1999,2029,High,2,Good
360,670.5336708,0,25540,30,34,62000,95,7.125,2,195,1999,2029,High,5,Good
361,670.5336708,0,26180,25,24,148000,90,7.375,1,56,1999,2029,High,2,Good
362,670.5336708,0,26420,0,33,225000,73,6.5,1,48,1999,2029,High,2,Good
363,670.5336708,0,26420,0,7,36000,80,7.5,2,123,1999,2029,High,3,Good
364,670.5336708,0,26420,30,26,66000,95,7.5,1,166,1999,2029,High,4,Good
365,670.5336708,0,26420,30,35,81000,95,7,2,71,1999,2029,High,2,Good
366,670.5336708,0,26420,30,42,162000,95,6.625,1,59,1999,2029,High,2,Good
367,670.5336708,0,26900,30,28,74000,95,7.25,1,37,1999,2029,High,1,Good
368,670.5336708,0,26900,30,34,176000,95,6.75,2,46,1999,2029,High,1,Good
369,670.5336708,0,27260,0,56,98000,79,6.75,1,43,1999,2029,High,1,Good
370,670.5336708,0,27620,0,12,170000,42,7,1,31,1999,2029,Medium,1,Good
371,670.5336708,0,28140,0,39,125000,63,7,1,54,1999,2029,High,2,Good
372,670.5336708,0,28140,0,24,135000,70,7.25,2,53,1999,2029,High,2,Good
373,670.5336708,0,28140,0,25,90000,65,6.5,1,16,1999,2029,High,1,Good
374,670.5336708,0,28140,0,33,240000,80,6.875,2,35,1999,2029,High,1,Good
375,670.5336708,0,29404,30,33,171000,95,6.625,2,16,1999,2029,High,1,Good
376,670.5336708,0,31084,0,38,68000,31,6.875,1,34,1999,2029,Medium,1,Good
377,670.5336708,0,31084,0,43,130000,50,6.75,1,35,1999,2029,High,1,Good
378,670.5336708,0,31084,0,53,82000,57,7,2,142,1999,2029,High,3,Good
379,670.5336708,0,31084,0,32,112000,71,7.125,1,35,1999,2029,High,1,Good
380,670.5336708,0,31084,0,15,141000,75,6.75,2,36,1999,2029,High,1,Good
381,670.5336708,0,31084,25,39,148000,90,7.25,1,43,1999,2029,High,1,Good
382,670.5336708,0,31084,25,35,236000,90,6.625,2,53,1999,2029,High,2,Good
383,670.5336708,0,31420,0,22,204000,80,6.375,2,108,1999,2029,High,3,Good
384,670.5336708,0,31540,0,41,68000,80,7,1,1,1999,2029,High,1,Good
385,670.5336708,0,33124,0,27,23000,66,7.375,1,172,1999,2029,High,4,Good
386,670.5336708,0,33124,0,22,198000,80,7.5,2,47,1999,2029,High,1,Good
387,670.5336708,0,33124,0,26,210000,80,7.5,2,76,1999,2029,High,2,Good
388,670.5336708,0,33124,0,26,227000,80,7.5,2,50,1999,2029,High,2,Good
389,670.5336708,0,33124,0,27,219000,80,7.5,1,67,1999,2029,High,2,Good
390,670.5336708,0,33124,0,28,213000,80,7.5,2,49,1999,2029,High,2,Good
391,670.5336708,0,33124,30,38,30000,95,7,1,65,1999,2029,High,2,Good
392,670.5336708,0,33340,0,18,42000,70,7.5,1,45,1999,2029,High,1,Good
393,670.5336708,0,34820,25,41,87000,90,7.25,2,51,1999,2029,High,2,Good
394,670.5336708,0,34980,0,15,127000,67,6.875,2,31,1999,2029,High,1,Good
395,670.5336708,0,35084,0,32,205000,67,6.875,2,50,1999,2029,High,2,Good
396,670.5336708,0,35084,0,22,144000,77,6.875,2,61,1999,2029,High,2,Good
397,670.5336708,0,35300,25,34,84000,89,7.25,1,28,1999,2029,High,1,Good
398,670.5336708,0,35644,0,41,100000,63,7.375,1,61,1999,2029,High,2,Good
399,670.5336708,0,35644,0,19,120000,69,7.25,2,47,1999,2029,High,1,Good
400,670.5336708,0,35644,0,15,123000,72,7,2,36,1999,2029,High,1,Good
401,670.5336708,0,35644,25,22,148000,89,7,2,7,1999,2029,High,1,Good
402,670.5336708,0,35644,25,28,203000,90,7.375,1,57,1999,2029,High,2,Good
403,670.5336708,0,35644,25,36,204000,90,6.875,1,109,1999,2029,High,3,Good
404,670.5336708,0,35644,25,56,291000,89,7.375,2,7,1999,2029,High,1,Good
405,670.5336708,0,35644,30,25,172000,95,7.5,1,41,1999,2029,High,1,Good
406,670.5336708,0,36084,0,37,105000,65,6.75,1,30,1999,2029,High,1,Good
407,670.5336708,0,36740,0,32,54000,52,7.375,1,130,1999,2029,High,3,Good
408,670.5336708,0,36740,0,55,144000,76,6.75,2,36,1999,2029,High,1,Good
409,670.5336708,0,36740,25,27,216000,90,7.75,1,31,1999,2029,High,1,Good
410,670.5336708,0,37964,30,45,145000,88,7,1,43,1999,2029,High,1,Good
411,670.5336708,0,37964,30,48,140000,95,6.875,2,26,1999,2029,High,1,Good
412,670.5336708,0,38060,0,10,51000,80,7.375,1,141,1999,2029,High,3,Good
413,670.5336708,0,38060,25,17,127000,90,6.75,1,175,1999,2029,High,4,Good
414,670.5336708,0,38060,25,29,158000,90,6.75,1,46,1999,2029,High,1,Good
415,670.5336708,0,38900,0,39,103000,70,7.375,2,52,1999,2029,High,2,Good
416,670.5336708,0,38900,0,29,115000,80,6.875,1,75,1999,2029,High,2,Good
417,670.5336708,0,38900,25,26,167000,90,6.75,2,44,1999,2029,High,1,Good
418,670.5336708,0,39100,0,32,135000,75,6.375,2,53,1999,2029,High,2,Good
419,670.5336708,0,39300,0,15,131000,75,6.875,2,31,1999,2029,High,1,Good
420,670.5336708,0,39580,0,39,111000,80,6.75,1,45,1999,2029,High,1,Good
421,670.5336708,0,39900,0,14,105000,78,7,2,103,1999,2029,High,3,Good
422,670.5336708,0,40060,0,33,56000,75,6.875,1,168,1999,2029,High,4,Good
423,670.5336708,0,40140,0,25,54000,63,7.625,1,57,1999,2029,High,2,Good
424,670.5336708,0,40140,0,20,63000,78,7.125,2,91,1999,2029,High,2,Good
425,670.5336708,0,40140,12,25,153000,85,7.5,2,35,1999,2029,High,1,Good
426,670.5336708,0,40420,0,11,34000,80,7,2,74,1999,2029,High,2,Good
427,670.5336708,0,40900,25,15,105000,90,7.125,2,60,1999,2029,High,2,Good
428,670.5336708,0,41180,0,29,95000,65,6.75,2,31,1999,2029,High,1,Good
429,670.5336708,0,41180,0,29,120000,80,7,1,47,1999,2029,High,1,Good
430,670.5336708,0,41620,30,31,156000,95,7.375,2,55,1999,2029,High,2,Good
431,670.5336708,0,41700,30,42,123000,95,6.875,1,45,1999,2029,High,1,Good
432,670.5336708,0,41740,0,44,62000,42,6.75,1,5,1999,2029,Medium,1,Good
433,670.5336708,0,41740,0,44,20000,7,6.75,2,10,1999,2029,Low,1,Good
434,670.5336708,0,41740,0,33,99000,70,6.875,2,16,1999,2029,High,1,Good
435,670.5336708,0,41740,0,28,118000,80,7.375,2,64,1999,2029,High,2,Good
436,670.5336708,0,41940,0,56,220000,80,7,1,27,1999,2029,High,1,Good
437,670.5336708,0,41940,30,28,175000,95,7,1,46,1999,2029,High,1,Good
438,670.5336708,0,41940,30,31,235000,95,7.25,2,41,1999,2029,High,1,Good
439,670.5336708,0,41940,30,34,211000,95,6.75,2,69,1999,2029,High,2,Good
440,670.5336708,0,41940,30,36,219000,95,7.25,2,37,1999,2029,High,1,Good
441,670.5336708,0,41980,0,32,101000,60,6.25,1,210,1999,2029,High,5,Good
442,670.5336708,0,42020,0,12,193000,78,7.375,2,35,1999,2029,High,1,Good
443,670.5336708,0,42044,12,51,225000,80,7,1,49,1999,2029,High,2,Good
444,670.5336708,0,42044,30,39,142000,95,7,1,47,1999,2029,High,1,Good
445,670.5336708,0,42044,30,42,138000,95,6.875,1,47,1999,2029,High,1,Good
446,670.5336708,0,42220,0,17,109000,73,6.75,2,49,1999,2029,High,2,Good
447,670.5336708,0,42644,0,25,82000,63,6.75,1,211,1999,2029,High,5,Good
448,670.5336708,0,42644,0,57,187000,67,6.625,2,62,1999,2029,High,2,Good
449,670.5336708,0,42644,12,26,163000,85,6.625,2,48,1999,2029,High,2,Good
450,670.5336708,0,42644,25,39,194000,90,6.25,1,139,1999,2029,High,3,Good
451,670.5336708,0,42644,25,38,230000,90,6.625,1,35,1999,2029,High,1,Good
452,670.5336708,0,45300,0,13,54000,63,7.375,1,53,1999,2029,High,2,Good
453,670.5336708,0,45300,25,39,43000,90,7.125,2,155,1999,2029,High,4,Good
454,670.5336708,0,45940,25,37,118000,90,7,1,46,1999,2029,High,1,Good
455,670.5336708,0,46060,0,27,39000,38,7.25,2,109,1999,2029,Medium,3,Good
456,670.5336708,0,46060,0,19,50000,53,6.75,1,47,1999,2029,High,1,Good
457,670.5336708,0,46060,30,32,89000,94,6.75,1,28,1999,2029,High,1,Good
458,670.5336708,0,47300,30,40,34000,95,7.375,2,37,1999,2029,High,1,Good
459,670.5336708,0,47644,0,23,90000,75,7.375,2,31,1999,2029,High,1,Good
460,670.5336708,0,47894,0,20,43000,39,7.5,1,43,1999,2029,Medium,1,Good
461,670.5336708,0,47894,0,26,195000,75,6.25,1,51,1999,2029,High,2,Good
462,670.5336708,0,47894,30,33,123000,95,7.875,1,22,1999,2029,High,1,Good
463,670.5336708,0,48300,0,26,63000,80,7.375,2,45,1999,2029,High,1,Good
464,670.5336708,0,48424,25,16,136000,90,6.75,1,177,1999,2029,High,4,Good
465,670.5336708,0,48424,25,46,130000,91,7.375,1,49,1999,2029,High,2,Good
466,670.5336708,0,49180,0,27,139000,61,6.625,1,13,1999,2029,High,1,Good
467,670.5336708,0,49340,0,34,60000,64,7.25,1,158,1999,2029,High,4,Good
468,670.5336708,0,30660,0,40,47000,16,6.75,1,5,1999,2029,Low,1,Good
469,670.5336708,0,30660,0,16,105000,62,6.875,1,138,1999,2029,High,3,Good
470,670.5336708,0,30660,0,35,66000,63,6.875,1,48,1999,2029,High,2,Good
471,670.5336708,0,30660,0,32,195000,66,6.75,2,25,1999,2029,High,1,Good
472,670.5336708,0,30660,0,26,118000,70,6.75,1,53,1999,2029,High,2,Good
473,670.5336708,0,30660,0,31,46000,70,6.875,1,110,1999,2029,High,3,Good
474,670.5336708,0,30660,0,37,103000,70,6.25,1,210,1999,2029,High,5,Good
475,670.5336708,0,30660,0,57,80000,70,7,2,45,1999,2029,High,1,Good
476,670.5336708,0,30660,0,5,136000,72,7.125,2,54,1999,2029,High,2,Good
477,670.5336708,0,30660,0,27,53000,73,6.875,2,49,1999,2029,High,2,Good
478,670.5336708,0,30660,0,45,150000,74,6.5,2,65,1999,2029,High,2,Good
479,670.5336708,0,30660,0,19,63000,75,6.875,1,195,1999,2029,High,5,Good
480,670.5336708,0,30660,0,25,65000,75,6.5,2,27,1999,2029,High,1,Good
481,670.5336708,0,30660,0,28,74000,75,7,1,98,1999,2029,High,3,Good
482,670.5336708,0,30660,0,38,226000,75,6.625,1,211,1999,2029,High,5,Good
483,670.5336708,0,30660,0,28,111000,80,6.75,2,173,1999,2029,High,4,Good
484,670.5336708,0,30660,0,33,72000,80,7,2,32,1999,2029,High,1,Good
485,670.5336708,0,30660,0,35,71000,80,6.75,1,44,1999,2029,High,1,Good
486,670.5336708,0,30660,0,14,88000,80,7.125,2,55,1999,2029,High,2,Good
487,670.5336708,0,30660,0,2,28000,34,7.75,1,94,1999,2029,Medium,2,Good
488,670.5336708,0,30660,0,2,29000,37,7.75,1,94,1999,2029,Medium,2,Good
489,670.5336708,0,30660,0,3,31000,38,7.75,1,94,1999,2029,Medium,2,Good
490,670.5336708,0,30660,0,3,31000,38,7.75,1,94,1999,2029,Medium,2,Good
491,670.5336708,0,30660,0,3,34000,41,7.75,1,94,1999,2029,Medium,2,Good
492,670.5336708,0,30660,0,57,225000,73,6.875,1,28,1999,2029,High,1,Good
493,670.5336708,0,30660,0,4,52000,54,7.75,1,94,1999,2029,High,2,Good
494,670.5336708,0,30660,0,3,38000,33,7.75,1,94,1999,2029,Medium,2,Good
495,670.5336708,0,30660,0,4,45000,38,7.75,1,94,1999,2029,Medium,2,Good
496,670.5336708,0,30660,0,35,169000,75,7.375,1,27,1999,2029,High,1,Good
497,670.5336708,0,30660,12,39,92000,82,6.875,2,58,1999,2029,High,2,Good
498,670.5336708,0,30660,12,40,94000,82,6.5,2,32,1999,2029,High,1,Good
499,670.5336708,0,30660,12,28,50000,85,7,1,211,1999,2029,High,5,Good
500,670.5336708,0,30660,12,30,102000,85,7,1,1,1999,2029,High,1,Good
501,670.5336708,0,30660,25,15,52000,90,7,2,48,1999,2029,High,2,Good
502,670.5336708,0,30660,25,20,48000,90,7.25,1,48,1999,2029,High,2,Good
503,670.5336708,0,30660,25,30,157000,90,7,2,52,1999,2029,High,2,Good
504,670.5336708,0,30660,25,34,122000,90,7.125,1,84,1999,2029,High,2,Good
505,670.5336708,0,30660,25,40,234000,90,6.25,1,40,1999,2029,High,1,Good
506,670.5336708,0,30660,25,41,189000,90,7,2,38,1999,2029,High,1,Good
507,670.5336708,0,30660,25,36,59000,90,6.875,2,30,1999,2029,High,1,Good
508,670.5336708,0,30660,25,26,32000,90,8,1,52,1999,2029,High,2,Good
509,670.5336708,0,30660,30,27,43000,95,6.875,1,46,1999,2029,High,1,Good
510,670.5336708,0,30660,30,53,86000,95,6.5,2,50,1999,2029,High,2,Good
511,670.5336708,0,14484,0,35,53000,41,6.875,1,6,1999,2029,Medium,1,Good
512,670.5336708,0,16974,0,33.44383618,252000,74,7,1,24,1999,2029,High,1,Good
513,670.5336708,0,19740,0,5,53000,55,7,1,47,1999,2029,High,1,Good
514,670.5336708,0,22744,0,7,73000,72,6.875,1,53,1999,2029,High,2,Good
515,670.5336708,0,25540,25,29,171000,89,6.75,1,42,1999,2029,High,1,Good
516,670.5336708,0,31084,0,48,161000,77,7,1,61,1999,2029,High,2,Good
517,670.5336708,0,31084,0,12,129000,72,6.875,1,72,1999,2029,High,2,Good
518,670.5336708,0,31084,0,33.44383618,248000,80,6.875,1,28,1999,2029,High,1,Good
519,670.5336708,0,33460,0,20,77000,75,6.75,2,128,1999,2029,High,3,Good
520,670.5336708,0,34100,25,8,57000,90,6.875,1,33,1999,2029,High,1,Good
521,670.5336708,0,35004,0,14,215000,79,7.125,2,31,1999,2029,High,1,Good
522,670.5336708,0,35004,30,33.44383618,169000,95,7,1,12,1999,2029,High,1,Good
523,670.5336708,0,35084,0,9,78000,69,6.875,1,21,1999,2029,High,1,Good
524,670.5336708,0,35644,25,20,169000,90,6.875,1,6,1999,2029,High,1,Good
525,670.5336708,0,35840,0,18,104000,79,6.75,1,52,1999,2029,High,2,Good
526,670.5336708,0,36084,0,17,136000,65,6.75,1,46,1999,2029,High,1,Good
527,670.5336708,0,36084,0,9,83000,73,7,1,50,1999,2029,High,2,Good
528,670.5336708,0,36084,12,20,111000,83,7,1,49,1999,2029,High,2,Good
529,670.5336708,0,36740,0,11,120000,67,7.5,1,48,1999,2029,High,2,Good
530,670.5336708,0,36980,0,33.44383618,60000,42,6.75,1,37,1999,2029,Medium,1,Good
531,670.5336708,0,37764,0,56,83000,66,7,1,208,1999,2029,High,5,Good
532,670.5336708,0,37764,25,23,135000,90,7.375,2,26,1999,2029,High,1,Good
533,670.5336708,0,38060,0,33.44383618,248000,90,7.5,1,102,1999,2029,High,3,Good
534,670.5336708,0,38060,30,10,68000,93,6.875,1,2,1999,2029,High,1,Good
535,670.5336708,0,38060,30,27,126000,95,7.25,2,73,1999,2029,High,2,Good
536,670.5336708,0,38300,0,42,55000,38,7.75,1,45,1999,2029,Medium,1,Good
537,670.5336708,0,38900,0,36,30000,32,6.875,1,188,1999,2029,Medium,4,Good
538,670.5336708,0,39140,0,15,51000,75,7,1,106,1999,2029,High,3,Good
539,670.5336708,0,39300,0,15,127000,60,6.875,1,30,1999,2029,High,1,Good
540,670.5336708,0,39820,0,43,86000,78,7.25,1,44,1999,2029,High,1,Good
541,670.5336708,0,40140,0,9,100000,48,6.875,1,137,1999,2029,Medium,3,Good
542,670.5336708,0,40900,0,18,132000,77,6.75,2,43,1999,2029,High,1,Good
543,670.5336708,0,41700,25,9,62000,89,6.875,1,54,1999,2029,High,2,Good
544,670.5336708,0,41884,0,30,65000,18,7.25,2,56,1999,2029,Low,2,Good
545,670.5336708,0,41884,0,42,150000,22,7.25,1,31,1999,2029,Low,1,Good
546,670.5336708,0,42044,0,18,146000,71,6.5,1,46,1999,2029,High,1,Good
547,670.5336708,0,42044,0,12,98000,73,7,1,40,1999,2029,High,1,Good
548,670.5336708,0,42644,0,30,142000,70,6.75,2,156,1999,2029,High,4,Good
549,670.5336708,0,43620,0,44,46000,80,7,1,112,1999,2029,High,3,Good
550,670.5336708,0,45300,0,38,52000,80,7.5,2,6,1999,2029,High,1,Good
551,670.5336708,0,47644,0,30,50000,35,7.375,1,211,1999,2029,Medium,5,Good
552,670.5336708,0,47894,0,33.44383618,86000,80,6,2,11,1999,2029,High,1,Good
553,670.5336708,0,47894,0,6,94000,76,6.875,1,49,1999,2029,High,2,Good
554,670.5336708,0,48424,0,15,50000,80,6.75,1,121,1999,2029,High,3,Good
555,670.5336708,0,48424,0,20,88000,80,7,1,43,1999,2029,High,1,Good
556,670.5336708,0,49180,0,33.44383618,62000,80,6.75,1,43,1999,2029,High,1,Good
557,670.5336708,0,30660,0,33.44383618,252000,75,7.75,1,67,1999,2029,High,2,Good
558,670.5336708,0,30660,0,27,40000,50,7,1,211,1999,2029,High,5,Good
559,670.5336708,0,30660,0,27,75000,63,8.125,2,25,1999,2029,High,1,Good
560,670.5336708,0,30660,0,38,124000,75,6.875,2,98,1999,2029,High,3,Good
561,670.5336708,1,12060,25,26,188000,90,6.5,1,30,1999,2029,High,1,Good
562,670.5336708,1,13820,0,29,111000,64,6.875,2,211,1999,2029,High,5,Good
563,670.5336708,1,14484,25,35,115000,90,7,1,20,1999,2029,High,1,Good
564,670.5336708,1,14484,30,23,95000,95,7.25,2,66,1999,2029,High,2,Good
565,670.5336708,1,14484,30,30,239000,95,7.125,1,34,1999,2029,High,1,Good
566,670.5336708,1,15804,30,31,150000,95,7,1,70,1999,2029,High,2,Good
567,670.5336708,1,15940,25,20,39000,90,6.5,1,159,1999,2029,High,4,Good
568,670.5336708,1,16974,0,35,74000,80,7,2,37,1999,2029,High,1,Good
569,670.5336708,1,16974,25,40,107000,90,7,1,45,1999,2029,High,1,Good
570,670.5336708,1,16974,25,23,140000,90,7.25,1,59,1999,2029,High,2,Good
571,670.5336708,1,16974,30,30,128000,92,6.875,2,34,1999,2029,High,1,Good
572,670.5336708,1,16974,30,23,76000,95,7.25,1,49,1999,2029,High,2,Good
573,670.5336708,1,17460,0,20,138000,80,6.875,1,55,1999,2029,High,2,Good
574,670.5336708,1,19804,30,20,39000,95,7.25,2,44,1999,2029,High,1,Good
575,670.5336708,1,22744,30,29,122000,94,7.875,1,28,1999,2029,High,1,Good
576,670.5336708,1,22744,30,37,83000,94,6.75,2,136,1999,2029,High,3,Good
577,670.5336708,1,24340,0,27,58000,94,7,1,19,1999,2029,High,1,Good
578,670.5336708,1,26420,25,25,71000,90,6.875,1,41,1999,2029,High,1,Good
579,670.5336708,1,26420,30,21,50000,95,7.125,2,50,1999,2029,High,2,Good
580,670.5336708,1,26420,30,20,56000,97,7.625,2,7,1999,2029,High,1,Good
581,670.5336708,1,26420,35,29,61000,83,7.875,1,7,1999,2029,High,1,Good
582,670.5336708,1,27140,0,45,37000,67,7,1,65,1999,2029,High,2,Good
583,670.5336708,1,28140,25,38,87000,90,6.875,2,54,1999,2029,High,2,Good
584,670.5336708,1,29420,30,24,88000,95,7,1,42,1999,2029,High,1,Good
585,670.5336708,1,29620,30,41,162000,95,7,1,8,1999,2029,High,1,Good
586,670.5336708,1,29820,25,26,111000,90,7.5,1,53,1999,2029,High,2,Good
587,670.5336708,1,31084,0,34,95000,66,6.875,1,36,1999,2029,High,1,Good
588,670.5336708,1,31084,0,26,118000,75,6.625,1,121,1999,2029,High,3,Good
589,670.5336708,1,31084,12,27,94000,85,7,1,17,1999,2029,High,1,Good
590,670.5336708,1,31084,25,30,194000,90,7.125,1,58,1999,2029,High,2,Good
591,670.5336708,1,31084,30,24,92000,95,7.25,2,179,1999,2029,High,4,Good
592,670.5336708,1,31540,30,38,61000,93,6.875,1,55,1999,2029,High,2,Good
593,670.5336708,1,32820,25,27,99000,90,7,1,70,1999,2029,High,2,Good
594,670.5336708,1,33124,25,24,41000,90,7.25,1,65,1999,2029,High,2,Good
595,670.5336708,1,33124,25,28,65000,90,6.875,2,74,1999,2029,High,2,Good
596,670.5336708,1,33124,30,30,181000,95,7.25,1,76,1999,2029,High,2,Good
597,670.5336708,1,33124,30,39,94000,95,6.875,1,210,1999,2029,High,5,Good
598,670.5336708,1,34980,25,14,52000,90,7.125,1,211,1999,2029,High,5,Good
599,670.5336708,1,35004,30,37,140000,95,6.875,2,151,1999,2029,High,4,Good
600,670.5336708,1,35084,0,28,65000,78,7,1,72,1999,2029,High,2,Good
601,670.5336708,1,35644,25,33,225000,90,7.25,1,28,1999,2029,High,1,Good
602,670.5336708,1,35644,25,46,215000,90,6.875,2,51,1999,2029,High,2,Good
603,670.5336708,1,35644,25,26,248000,90,7.75,1,210,1999,2029,High,5,Good
604,670.5336708,1,35644,30,27,230000,95,7.375,2,41,1999,2029,High,1,Good
605,670.5336708,1,35644,30,34,217000,95,7.625,1,35,1999,2029,High,1,Good
606,670.5336708,1,35840,0,31,72000,80,6.875,2,50,1999,2029,High,2,Good
607,670.5336708,1,36084,30,16,166000,93,6.75,2,47,1999,2029,High,1,Good
608,670.5336708,1,36740,0,21,50000,80,7.25,1,63,1999,2029,High,2,Good
609,670.5336708,1,36980,0,25,69000,80,6.625,1,21,1999,2029,High,1,Good
610,670.5336708,1,38860,25,28,50000,87,7.375,1,34,1999,2029,High,1,Good
611,670.5336708,1,38900,30,42,133000,95,6.875,1,41,1999,2029,High,1,Good
612,670.5336708,1,38940,30,35,54000,95,7.125,1,41,1999,2029,High,1,Good
613,670.5336708,1,39900,30,20,77000,95,7,1,52,1999,2029,High,2,Good
614,670.5336708,1,40484,0,17,228000,75,7.25,1,39,1999,2029,High,1,Good
615,670.5336708,1,41060,30,27,100000,95,6.625,2,63,1999,2029,High,2,Good
616,670.5336708,1,41940,25,35,194000,90,7.125,2,12,1999,2029,High,1,Good
617,670.5336708,1,42044,0,36,105000,75,6.875,2,4,1999,2029,High,1,Good
618,670.5336708,1,44140,0,26,40000,64,6.75,2,14,1999,2029,High,1,Good
619,670.5336708,1,45300,30,53,50000,95,7,1,62,1999,2029,High,2,Good
620,670.5336708,1,45300,30,40,134000,97,7.375,1,29,1999,2029,High,1,Good
621,670.5336708,1,45500,30,38,106000,95,7,2,210,1999,2029,High,5,Good
622,670.5336708,1,47260,30,45,177000,95,6.625,1,71,1999,2029,High,2,Good
623,670.5336708,1,47644,0,13,60000,80,7.125,2,92,1999,2029,High,2,Good
624,670.5336708,1,47894,0,27,38000,66,6.75,1,142,1999,2029,High,3,Good
625,670.5336708,1,47894,30,31,169000,95,6.5,1,59,1999,2029,High,2,Good
626,670.5336708,1,49420,30,38,62000,95,7.25,2,210,1999,2029,High,5,Good
627,670.5336708,1,30660,0,33,28000,75,6.875,1,209,1999,2029,High,5,Good
628,670.5336708,1,30660,0,38,240000,77,7.375,1,41,1999,2029,High,1,Good
629,670.5336708,1,30660,0,29,43000,78,6.5,1,154,1999,2029,High,4,Good
630,670.5336708,1,30660,25,26,167000,90,6.375,2,25,1999,2029,High,1,Good
